SKU Code,Store_Code,Projected_Probability
SKU_0581,STORE_01,0.315
SKU_0581,STORE_02,0.24
SKU_0581,STORE_03,0.252
SKU_0581,STORE_04,0.176
SKU_0581,STORE_05,0.258
SKU_0581,STORE_06,0.311
SKU_0581,STORE_07,0.17
SKU_0581,STORE_15,0.356
SKU_0581,STORE_08,0.312
SKU_0581,STORE_16,0.246
SKU_0581,STORE_10,0.23
SKU_0581,STORE_11,0.328
SKU_0581,STORE_12,0.218
SKU_0581,STORE_13,0.172
SKU_0581,STORE_17,0.23
SKU_0581,STORE_14,0.232
SKU_0582,STORE_01,0.237
SKU_0582,STORE_02,0.143
SKU_0582,STORE_03,0.167
SKU_0582,STORE_04,0.118
SKU_0582,STORE_05,0.172
SKU_0582,STORE_06,0.207
SKU_0582,STORE_07,0.106
SKU_0582,STORE_15,0.236
SKU_0582,STORE_08,0.195
SKU_0582,STORE_16,0.163
SKU_0582,STORE_10,0.152
SKU_0582,STORE_11,0.196
SKU_0582,STORE_12,0.164
SKU_0582,STORE_13,0.114
SKU_0582,STORE_17,0.153
SKU_0582,STORE_14,0.154
SKU_0583,STORE_01,0.188
SKU_0583,STORE_02,0.092
SKU_0583,STORE_03,0.134
SKU_0583,STORE_04,0.11
SKU_0583,STORE_05,0.163
SKU_0583,STORE_06,0.197
SKU_0583,STORE_07,0.064
SKU_0583,STORE_15,0.19
SKU_0583,STORE_08,0.117
SKU_0583,STORE_16,0.131
SKU_0583,STORE_10,0.122
SKU_0583,STORE_11,0.126
SKU_0583,STORE_12,0.13
SKU_0583,STORE_13,0.109
SKU_0583,STORE_17,0.123
SKU_0583,STORE_14,0.124
SKU_0584,STORE_01,0.417
SKU_0584,STORE_02,0.243
SKU_0584,STORE_03,0.325
SKU_0584,STORE_04,0.263
SKU_0584,STORE_05,0.388
SKU_0584,STORE_06,0.469
SKU_0584,STORE_07,0.209
SKU_0584,STORE_15,0.459
SKU_0584,STORE_08,0.384
SKU_0584,STORE_16,0.318
SKU_0584,STORE_10,0.296
SKU_0584,STORE_11,0.332
SKU_0584,STORE_12,0.289
SKU_0584,STORE_13,0.258
SKU_0584,STORE_17,0.297
SKU_0584,STORE_14,0.299
SKU_0585,STORE_01,0.534
SKU_0585,STORE_02,0.373
SKU_0585,STORE_03,0.636
SKU_0585,STORE_04,0.609
SKU_0585,STORE_05,0.495
SKU_0585,STORE_06,0.532
SKU_0585,STORE_07,0.395
SKU_0585,STORE_15,0.646
SKU_0585,STORE_08,0.591
SKU_0585,STORE_09,0.691
SKU_0585,STORE_16,0.679
SKU_0585,STORE_10,0.855
SKU_0585,STORE_11,0.656
SKU_0585,STORE_12,0.748
SKU_0585,STORE_13,0.406
SKU_0585,STORE_17,0.575
SKU_0585,STORE_14,0.56
SKU_0586,STORE_01,0.475
SKU_0586,STORE_02,0.319
SKU_0586,STORE_03,0.545
SKU_0586,STORE_04,0.429
SKU_0586,STORE_05,0.426
SKU_0586,STORE_06,0.457
SKU_0586,STORE_07,0.304
SKU_0586,STORE_15,0.553
SKU_0586,STORE_08,0.455
SKU_0586,STORE_09,0.594
SKU_0586,STORE_16,0.582
SKU_0586,STORE_10,0.733
SKU_0586,STORE_11,0.56
SKU_0586,STORE_12,0.665
SKU_0586,STORE_13,0.349
SKU_0586,STORE_17,0.492
SKU_0586,STORE_14,0.48
SKU_0587,STORE_01,0.346
SKU_0587,STORE_02,0.34
SKU_0587,STORE_03,0.46
SKU_0587,STORE_04,0.377
SKU_0587,STORE_05,0.389
SKU_0587,STORE_06,0.418
SKU_0587,STORE_07,0.28
SKU_0587,STORE_15,0.467
SKU_0587,STORE_08,0.419
SKU_0587,STORE_09,0.543
SKU_0587,STORE_16,0.491
SKU_0587,STORE_10,0.619
SKU_0587,STORE_11,0.597
SKU_0587,STORE_12,0.484
SKU_0587,STORE_13,0.319
SKU_0587,STORE_17,0.416
SKU_0587,STORE_14,0.405
SKU_0588,STORE_01,0.333
SKU_0588,STORE_02,0.282
SKU_0588,STORE_03,0.388
SKU_0588,STORE_04,0.316
SKU_0588,STORE_05,0.308
SKU_0588,STORE_06,0.33
SKU_0588,STORE_07,0.239
SKU_0588,STORE_15,0.394
SKU_0588,STORE_08,0.357
SKU_0588,STORE_09,0.43
SKU_0588,STORE_16,0.414
SKU_0588,STORE_10,0.522
SKU_0588,STORE_11,0.495
SKU_0588,STORE_12,0.467
SKU_0588,STORE_13,0.252
SKU_0588,STORE_17,0.35
SKU_0588,STORE_14,0.342
SKU_0589,STORE_01,0.251
SKU_0589,STORE_02,0.168
SKU_0589,STORE_03,0.257
SKU_0589,STORE_04,0.212
SKU_0589,STORE_05,0.205
SKU_0589,STORE_06,0.22
SKU_0589,STORE_07,0.149
SKU_0589,STORE_15,0.261
SKU_0589,STORE_08,0.223
SKU_0589,STORE_09,0.286
SKU_0589,STORE_16,0.275
SKU_0589,STORE_10,0.346
SKU_0589,STORE_11,0.296
SKU_0589,STORE_12,0.352
SKU_0589,STORE_13,0.168
SKU_0589,STORE_17,0.232
SKU_0589,STORE_14,0.226
SKU_0590,STORE_01,0.199
SKU_0590,STORE_02,0.109
SKU_0590,STORE_03,0.207
SKU_0590,STORE_04,0.197
SKU_0590,STORE_05,0.195
SKU_0590,STORE_06,0.209
SKU_0590,STORE_07,0.089
SKU_0590,STORE_15,0.21
SKU_0590,STORE_08,0.134
SKU_0590,STORE_09,0.272
SKU_0590,STORE_16,0.221
SKU_0590,STORE_10,0.278
SKU_0590,STORE_11,0.191
SKU_0590,STORE_12,0.278
SKU_0590,STORE_13,0.16
SKU_0590,STORE_17,0.187
SKU_0590,STORE_14,0.182
SKU_0591,STORE_01,0.441
SKU_0591,STORE_02,0.285
SKU_0591,STORE_03,0.5
SKU_0591,STORE_04,0.472
SKU_0591,STORE_05,0.463
SKU_0591,STORE_06,0.497
SKU_0591,STORE_07,0.293
SKU_0591,STORE_15,0.508
SKU_0591,STORE_08,0.439
SKU_0591,STORE_09,0.647
SKU_0591,STORE_16,0.534
SKU_0591,STORE_10,0.673
SKU_0591,STORE_11,0.501
SKU_0591,STORE_12,0.618
SKU_0591,STORE_13,0.38
SKU_0591,STORE_17,0.452
SKU_0591,STORE_14,0.44
SKU_0592,STORE_01,0.331
SKU_0592,STORE_02,0.298
SKU_0592,STORE_03,0.282
SKU_0592,STORE_04,0.253
SKU_0592,STORE_05,0.312
SKU_0592,STORE_06,0.382
SKU_0592,STORE_07,0.294
SKU_0592,STORE_15,0.374
SKU_0592,STORE_08,0.317
SKU_0592,STORE_09,0.441
SKU_0592,STORE_16,0.282
SKU_0592,STORE_10,0.31
SKU_0592,STORE_11,0.291
SKU_0592,STORE_12,0.255
SKU_0592,STORE_13,0.323
SKU_0592,STORE_17,0.259
SKU_0592,STORE_14,0.292
SKU_0593,STORE_01,0.295
SKU_0593,STORE_02,0.255
SKU_0593,STORE_03,0.241
SKU_0593,STORE_04,0.178
SKU_0593,STORE_05,0.268
SKU_0593,STORE_06,0.329
SKU_0593,STORE_07,0.226
SKU_0593,STORE_15,0.32
SKU_0593,STORE_08,0.244
SKU_0593,STORE_09,0.379
SKU_0593,STORE_16,0.242
SKU_0593,STORE_10,0.265
SKU_0593,STORE_11,0.249
SKU_0593,STORE_12,0.226
SKU_0593,STORE_13,0.278
SKU_0593,STORE_17,0.222
SKU_0593,STORE_14,0.25
SKU_0594,STORE_01,0.215
SKU_0594,STORE_02,0.272
SKU_0594,STORE_03,0.204
SKU_0594,STORE_04,0.157
SKU_0594,STORE_05,0.245
SKU_0594,STORE_06,0.3
SKU_0594,STORE_07,0.208
SKU_0594,STORE_15,0.27
SKU_0594,STORE_08,0.224
SKU_0594,STORE_09,0.346
SKU_0594,STORE_16,0.204
SKU_0594,STORE_10,0.224
SKU_0594,STORE_11,0.265
SKU_0594,STORE_12,0.165
SKU_0594,STORE_13,0.254
SKU_0594,STORE_17,0.188
SKU_0594,STORE_14,0.211
SKU_0595,STORE_01,0.207
SKU_0595,STORE_02,0.225
SKU_0595,STORE_03,0.172
SKU_0595,STORE_04,0.131
SKU_0595,STORE_05,0.194
SKU_0595,STORE_06,0.238
SKU_0595,STORE_07,0.177
SKU_0595,STORE_15,0.228
SKU_0595,STORE_08,0.191
SKU_0595,STORE_09,0.274
SKU_0595,STORE_16,0.172
SKU_0595,STORE_10,0.189
SKU_0595,STORE_11,0.22
SKU_0595,STORE_12,0.159
SKU_0595,STORE_13,0.201
SKU_0595,STORE_17,0.158
SKU_0595,STORE_14,0.178
SKU_0596,STORE_01,0.156
SKU_0596,STORE_02,0.135
SKU_0596,STORE_03,0.114
SKU_0596,STORE_04,0.088
SKU_0596,STORE_05,0.129
SKU_0596,STORE_06,0.158
SKU_0596,STORE_07,0.111
SKU_0596,STORE_15,0.151
SKU_0596,STORE_08,0.119
SKU_0596,STORE_09,0.183
SKU_0596,STORE_16,0.114
SKU_0596,STORE_10,0.125
SKU_0596,STORE_11,0.131
SKU_0596,STORE_12,0.12
SKU_0596,STORE_13,0.134
SKU_0596,STORE_17,0.105
SKU_0596,STORE_14,0.118
SKU_0597,STORE_01,0.123
SKU_0597,STORE_02,0.087
SKU_0597,STORE_03,0.092
SKU_0597,STORE_04,0.082
SKU_0597,STORE_05,0.123
SKU_0597,STORE_06,0.15
SKU_0597,STORE_07,0.066
SKU_0597,STORE_15,0.121
SKU_0597,STORE_08,0.072
SKU_0597,STORE_09,0.174
SKU_0597,STORE_16,0.092
SKU_0597,STORE_10,0.101
SKU_0597,STORE_11,0.085
SKU_0597,STORE_12,0.095
SKU_0597,STORE_13,0.127
SKU_0597,STORE_17,0.084
SKU_0597,STORE_14,0.095
SKU_0598,STORE_01,0.274
SKU_0598,STORE_02,0.228
SKU_0598,STORE_03,0.221
SKU_0598,STORE_04,0.196
SKU_0598,STORE_05,0.292
SKU_0598,STORE_06,0.358
SKU_0598,STORE_07,0.218
SKU_0598,STORE_15,0.294
SKU_0598,STORE_08,0.235
SKU_0598,STORE_09,0.413
SKU_0598,STORE_16,0.222
SKU_0598,STORE_10,0.243
SKU_0598,STORE_11,0.223
SKU_0598,STORE_12,0.21
SKU_0598,STORE_13,0.302
SKU_0598,STORE_17,0.204
SKU_0598,STORE_14,0.23
SKU_0599,STORE_01,0.957
SKU_0599,STORE_02,0.815
SKU_0599,STORE_07,1.054
SKU_0599,STORE_13,0.778
SKU_0600,STORE_01,0.851
SKU_0600,STORE_02,0.696
SKU_0600,STORE_07,0.811
SKU_0600,STORE_13,0.669
SKU_0601,STORE_01,0.62
SKU_0601,STORE_02,0.742
SKU_0601,STORE_07,0.746
SKU_0601,STORE_13,0.611
SKU_0602,STORE_01,0.598
SKU_0602,STORE_02,0.615
SKU_0602,STORE_07,0.637
SKU_0602,STORE_13,0.483
SKU_0603,STORE_01,0.45
SKU_0603,STORE_02,0.367
SKU_0603,STORE_07,0.397
SKU_0603,STORE_13,0.322
SKU_0604,STORE_01,0.356
SKU_0604,STORE_02,0.237
SKU_0604,STORE_07,0.238
SKU_0604,STORE_13,0.306
SKU_0605,STORE_01,0.791
SKU_0605,STORE_02,0.623
SKU_0605,STORE_07,0.782
SKU_0605,STORE_13,0.728
SKU_0606,STORE_01,0.839
SKU_0606,STORE_02,0.628
SKU_0606,STORE_04,0.798
SKU_0606,STORE_05,0.664
SKU_0606,STORE_06,1.099
SKU_0606,STORE_07,0.594
SKU_0606,STORE_08,0.679
SKU_0606,STORE_09,0.716
SKU_0606,STORE_11,0.846
SKU_0606,STORE_12,0.841
SKU_0606,STORE_13,0.788
SKU_0606,STORE_14,0.709
SKU_0607,STORE_01,0.618
SKU_0607,STORE_02,0.623
SKU_0607,STORE_04,0.521
SKU_0607,STORE_05,0.547
SKU_0607,STORE_06,0.545
SKU_0607,STORE_07,0.438
SKU_0607,STORE_08,0.568
SKU_0607,STORE_09,0.598
SKU_0607,STORE_11,0.42
SKU_0607,STORE_12,0.62
SKU_0607,STORE_13,0.581
SKU_0607,STORE_14,0.704
SKU_0608,STORE_01,0.471
SKU_0608,STORE_02,0.417
SKU_0608,STORE_04,0.416
SKU_0608,STORE_05,0.442
SKU_0608,STORE_06,0.576
SKU_0608,STORE_07,0.334
SKU_0608,STORE_08,0.544
SKU_0608,STORE_09,0.574
SKU_0608,STORE_11,0.443
SKU_0608,STORE_12,0.472
SKU_0608,STORE_13,0.443
SKU_0608,STORE_14,0.471
SKU_0609,STORE_01,0.364
SKU_0609,STORE_02,0.354
SKU_0609,STORE_04,0.243
SKU_0609,STORE_05,0.501
SKU_0609,STORE_06,0.433
SKU_0609,STORE_07,0.258
SKU_0609,STORE_08,0.364
SKU_0609,STORE_09,0.384
SKU_0609,STORE_11,0.334
SKU_0609,STORE_12,0.365
SKU_0609,STORE_13,0.342
SKU_0609,STORE_14,0.401
SKU_0610,STORE_01,0.29
SKU_0610,STORE_02,0.311
SKU_0610,STORE_04,0.33
SKU_0610,STORE_05,0.151
SKU_0610,STORE_06,0.286
SKU_0610,STORE_07,0.205
SKU_0610,STORE_08,0.278
SKU_0610,STORE_09,0.293
SKU_0610,STORE_11,0.221
SKU_0610,STORE_12,0.29
SKU_0610,STORE_13,0.272
SKU_0610,STORE_14,0.352
SKU_0611,STORE_01,0.361
SKU_0611,STORE_02,0.292
SKU_0611,STORE_04,0.174
SKU_0611,STORE_05,0.314
SKU_0611,STORE_06,0.456
SKU_0611,STORE_07,0.255
SKU_0611,STORE_08,0.261
SKU_0611,STORE_09,0.275
SKU_0611,STORE_11,0.351
SKU_0611,STORE_12,0.361
SKU_0611,STORE_13,0.339
SKU_0611,STORE_14,0.33
SKU_0612,STORE_01,0.912
SKU_0612,STORE_02,0.618
SKU_0612,STORE_04,0.625
SKU_0612,STORE_05,0.978
SKU_0612,STORE_06,0.976
SKU_0612,STORE_07,0.646
SKU_0612,STORE_08,0.782
SKU_0612,STORE_09,0.825
SKU_0612,STORE_11,0.751
SKU_0612,STORE_12,0.914
SKU_0612,STORE_13,0.857
SKU_0612,STORE_14,0.698
SKU_0613,STORE_01,0.087
SKU_0613,STORE_02,0.063
SKU_0613,STORE_03,0.061
SKU_0613,STORE_04,0.064
SKU_0613,STORE_05,0.07
SKU_0613,STORE_06,0.083
SKU_0613,STORE_07,0.06
SKU_0613,STORE_15,0.11
SKU_0613,STORE_08,0.079
SKU_0613,STORE_09,0.18
SKU_0613,STORE_16,0.058
SKU_0613,STORE_10,0.072
SKU_0613,STORE_11,0.083
SKU_0613,STORE_12,0.082
SKU_0613,STORE_13,0.08
SKU_0613,STORE_17,0.066
SKU_0613,STORE_14,0.063
SKU_0614,STORE_01,0.078
SKU_0614,STORE_02,0.054
SKU_0614,STORE_03,0.052
SKU_0614,STORE_04,0.045
SKU_0614,STORE_05,0.06
SKU_0614,STORE_06,0.071
SKU_0614,STORE_07,0.046
SKU_0614,STORE_15,0.094
SKU_0614,STORE_08,0.061
SKU_0614,STORE_09,0.155
SKU_0614,STORE_16,0.05
SKU_0614,STORE_10,0.062
SKU_0614,STORE_11,0.07
SKU_0614,STORE_12,0.073
SKU_0614,STORE_13,0.069
SKU_0614,STORE_17,0.056
SKU_0614,STORE_14,0.054
SKU_0615,STORE_01,0.056
SKU_0615,STORE_02,0.058
SKU_0615,STORE_03,0.044
SKU_0615,STORE_04,0.039
SKU_0615,STORE_05,0.055
SKU_0615,STORE_06,0.065
SKU_0615,STORE_07,0.042
SKU_0615,STORE_15,0.08
SKU_0615,STORE_08,0.056
SKU_0615,STORE_09,0.141
SKU_0615,STORE_16,0.042
SKU_0615,STORE_10,0.052
SKU_0615,STORE_11,0.075
SKU_0615,STORE_12,0.053
SKU_0615,STORE_13,0.063
SKU_0615,STORE_17,0.047
SKU_0615,STORE_14,0.046
SKU_0616,STORE_01,0.054
SKU_0616,STORE_02,0.048
SKU_0616,STORE_03,0.037
SKU_0616,STORE_04,0.033
SKU_0616,STORE_05,0.044
SKU_0616,STORE_06,0.052
SKU_0616,STORE_07,0.036
SKU_0616,STORE_15,0.067
SKU_0616,STORE_08,0.048
SKU_0616,STORE_09,0.112
SKU_0616,STORE_16,0.035
SKU_0616,STORE_10,0.044
SKU_0616,STORE_11,0.062
SKU_0616,STORE_12,0.051
SKU_0616,STORE_13,0.05
SKU_0616,STORE_17,0.04
SKU_0616,STORE_14,0.039
SKU_0617,STORE_01,0.041
SKU_0617,STORE_02,0.029
SKU_0617,STORE_03,0.025
SKU_0617,STORE_04,0.022
SKU_0617,STORE_05,0.029
SKU_0617,STORE_06,0.034
SKU_0617,STORE_07,0.023
SKU_0617,STORE_15,0.044
SKU_0617,STORE_08,0.03
SKU_0617,STORE_09,0.074
SKU_0617,STORE_16,0.023
SKU_0617,STORE_10,0.029
SKU_0617,STORE_11,0.037
SKU_0617,STORE_12,0.038
SKU_0617,STORE_13,0.033
SKU_0617,STORE_17,0.027
SKU_0617,STORE_14,0.026
SKU_0618,STORE_01,0.032
SKU_0618,STORE_02,0.018
SKU_0618,STORE_03,0.02
SKU_0618,STORE_04,0.021
SKU_0618,STORE_05,0.028
SKU_0618,STORE_06,0.033
SKU_0618,STORE_07,0.014
SKU_0618,STORE_15,0.036
SKU_0618,STORE_08,0.018
SKU_0618,STORE_09,0.071
SKU_0618,STORE_16,0.019
SKU_0618,STORE_10,0.023
SKU_0618,STORE_11,0.024
SKU_0618,STORE_12,0.03
SKU_0618,STORE_13,0.032
SKU_0618,STORE_17,0.021
SKU_0618,STORE_14,0.021
SKU_0619,STORE_01,0.072
SKU_0619,STORE_02,0.048
SKU_0619,STORE_03,0.048
SKU_0619,STORE_04,0.049
SKU_0619,STORE_05,0.066
SKU_0619,STORE_06,0.078
SKU_0619,STORE_07,0.044
SKU_0619,STORE_15,0.087
SKU_0619,STORE_08,0.059
SKU_0619,STORE_09,0.168
SKU_0619,STORE_16,0.046
SKU_0619,STORE_10,0.057
SKU_0619,STORE_11,0.063
SKU_0619,STORE_12,0.068
SKU_0619,STORE_13,0.075
SKU_0619,STORE_17,0.052
SKU_0619,STORE_14,0.05
SKU_0620,STORE_01,0.087
SKU_0620,STORE_02,0.05
SKU_0620,STORE_03,0.063
SKU_0620,STORE_04,0.05
SKU_0620,STORE_05,0.082
SKU_0620,STORE_06,0.085
SKU_0620,STORE_07,0.05
SKU_0620,STORE_15,0.082
SKU_0620,STORE_08,0.079
SKU_0620,STORE_09,0.109
SKU_0620,STORE_16,0.057
SKU_0620,STORE_10,0.066
SKU_0620,STORE_11,0.063
SKU_0620,STORE_12,0.055
SKU_0620,STORE_13,0.068
SKU_0620,STORE_17,0.053
SKU_0620,STORE_14,0.066
SKU_0621,STORE_01,0.077
SKU_0621,STORE_02,0.042
SKU_0621,STORE_03,0.054
SKU_0621,STORE_04,0.035
SKU_0621,STORE_05,0.071
SKU_0621,STORE_06,0.073
SKU_0621,STORE_07,0.039
SKU_0621,STORE_15,0.07
SKU_0621,STORE_08,0.061
SKU_0621,STORE_09,0.094
SKU_0621,STORE_16,0.049
SKU_0621,STORE_10,0.056
SKU_0621,STORE_11,0.054
SKU_0621,STORE_12,0.049
SKU_0621,STORE_13,0.059
SKU_0621,STORE_17,0.045
SKU_0621,STORE_14,0.056
SKU_0622,STORE_01,0.056
SKU_0622,STORE_02,0.045
SKU_0622,STORE_03,0.046
SKU_0622,STORE_04,0.031
SKU_0622,STORE_05,0.065
SKU_0622,STORE_06,0.067
SKU_0622,STORE_07,0.036
SKU_0622,STORE_15,0.059
SKU_0622,STORE_08,0.056
SKU_0622,STORE_09,0.086
SKU_0622,STORE_16,0.041
SKU_0622,STORE_10,0.048
SKU_0622,STORE_11,0.057
SKU_0622,STORE_12,0.036
SKU_0622,STORE_13,0.054
SKU_0622,STORE_17,0.038
SKU_0622,STORE_14,0.048
SKU_0623,STORE_01,0.054
SKU_0623,STORE_02,0.038
SKU_0623,STORE_03,0.039
SKU_0623,STORE_04,0.026
SKU_0623,STORE_05,0.051
SKU_0623,STORE_06,0.053
SKU_0623,STORE_07,0.03
SKU_0623,STORE_15,0.05
SKU_0623,STORE_08,0.048
SKU_0623,STORE_09,0.068
SKU_0623,STORE_16,0.035
SKU_0623,STORE_10,0.04
SKU_0623,STORE_11,0.047
SKU_0623,STORE_12,0.034
SKU_0623,STORE_13,0.042
SKU_0623,STORE_17,0.032
SKU_0623,STORE_14,0.04
SKU_0624,STORE_01,0.041
SKU_0624,STORE_02,0.022
SKU_0624,STORE_03,0.026
SKU_0624,STORE_04,0.018
SKU_0624,STORE_05,0.034
SKU_0624,STORE_06,0.035
SKU_0624,STORE_07,0.019
SKU_0624,STORE_15,0.033
SKU_0624,STORE_08,0.03
SKU_0624,STORE_09,0.045
SKU_0624,STORE_16,0.023
SKU_0624,STORE_10,0.027
SKU_0624,STORE_11,0.028
SKU_0624,STORE_12,0.026
SKU_0624,STORE_13,0.028
SKU_0624,STORE_17,0.021
SKU_0624,STORE_14,0.027
SKU_0625,STORE_01,0.032
SKU_0625,STORE_02,0.014
SKU_0625,STORE_03,0.021
SKU_0625,STORE_04,0.016
SKU_0625,STORE_05,0.032
SKU_0625,STORE_06,0.033
SKU_0625,STORE_07,0.011
SKU_0625,STORE_15,0.027
SKU_0625,STORE_08,0.018
SKU_0625,STORE_09,0.043
SKU_0625,STORE_16,0.018
SKU_0625,STORE_10,0.021
SKU_0625,STORE_11,0.018
SKU_0625,STORE_12,0.021
SKU_0625,STORE_13,0.027
SKU_0625,STORE_17,0.017
SKU_0625,STORE_14,0.021
SKU_0626,STORE_01,0.072
SKU_0626,STORE_02,0.038
SKU_0626,STORE_03,0.05
SKU_0626,STORE_04,0.039
SKU_0626,STORE_05,0.077
SKU_0626,STORE_06,0.079
SKU_0626,STORE_07,0.037
SKU_0626,STORE_15,0.064
SKU_0626,STORE_08,0.059
SKU_0626,STORE_09,0.102
SKU_0626,STORE_16,0.045
SKU_0626,STORE_10,0.052
SKU_0626,STORE_11,0.048
SKU_0626,STORE_12,0.046
SKU_0626,STORE_13,0.064
SKU_0626,STORE_17,0.041
SKU_0626,STORE_14,0.052
SKU_0627,STORE_01,0.249
SKU_0627,STORE_02,0.182
SKU_0627,STORE_03,0.23
SKU_0627,STORE_04,0.176
SKU_0627,STORE_05,0.218
SKU_0627,STORE_06,0.272
SKU_0627,STORE_07,0.216
SKU_0627,STORE_15,0.329
SKU_0627,STORE_08,0.197
SKU_0627,STORE_09,0.318
SKU_0627,STORE_16,0.257
SKU_0627,STORE_10,0.26
SKU_0627,STORE_11,0.241
SKU_0627,STORE_12,0.238
SKU_0627,STORE_13,0.238
SKU_0627,STORE_17,0.193
SKU_0627,STORE_14,0.224
SKU_0628,STORE_01,0.214
SKU_0628,STORE_02,0.151
SKU_0628,STORE_03,0.196
SKU_0628,STORE_04,0.17
SKU_0628,STORE_05,0.211
SKU_0628,STORE_06,0.236
SKU_0628,STORE_07,0.217
SKU_0628,STORE_15,0.255
SKU_0628,STORE_08,0.198
SKU_0628,STORE_09,0.273
SKU_0628,STORE_16,0.22
SKU_0628,STORE_10,0.222
SKU_0628,STORE_11,0.209
SKU_0628,STORE_12,0.23
SKU_0628,STORE_13,0.205
SKU_0628,STORE_17,0.165
SKU_0628,STORE_14,0.191
SKU_0629,STORE_01,0.189
SKU_0629,STORE_02,0.187
SKU_0629,STORE_03,0.174
SKU_0629,STORE_04,0.152
SKU_0629,STORE_05,0.188
SKU_0629,STORE_06,0.196
SKU_0629,STORE_07,0.174
SKU_0629,STORE_15,0.173
SKU_0629,STORE_08,0.159
SKU_0629,STORE_09,0.241
SKU_0629,STORE_16,0.195
SKU_0629,STORE_10,0.197
SKU_0629,STORE_11,0.174
SKU_0629,STORE_12,0.205
SKU_0629,STORE_13,0.181
SKU_0629,STORE_17,0.146
SKU_0629,STORE_14,0.169
SKU_0630,STORE_01,0.134
SKU_0630,STORE_02,0.154
SKU_0630,STORE_03,0.133
SKU_0630,STORE_04,0.128
SKU_0630,STORE_05,0.159
SKU_0630,STORE_06,0.15
SKU_0630,STORE_07,0.148
SKU_0630,STORE_15,0.129
SKU_0630,STORE_08,0.135
SKU_0630,STORE_09,0.171
SKU_0630,STORE_16,0.148
SKU_0630,STORE_10,0.15
SKU_0630,STORE_11,0.133
SKU_0630,STORE_12,0.173
SKU_0630,STORE_13,0.128
SKU_0630,STORE_17,0.111
SKU_0630,STORE_14,0.129
SKU_0631,STORE_01,0.099
SKU_0631,STORE_02,0.098
SKU_0631,STORE_03,0.089
SKU_0631,STORE_04,0.084
SKU_0631,STORE_05,0.104
SKU_0631,STORE_06,0.085
SKU_0631,STORE_07,0.081
SKU_0631,STORE_15,0.085
SKU_0631,STORE_08,0.074
SKU_0631,STORE_09,0.127
SKU_0631,STORE_16,0.099
SKU_0631,STORE_10,0.1
SKU_0631,STORE_11,0.075
SKU_0631,STORE_12,0.113
SKU_0631,STORE_13,0.095
SKU_0631,STORE_17,0.075
SKU_0631,STORE_14,0.086
SKU_0632,STORE_01,0.119
SKU_0632,STORE_02,0.092
SKU_0632,STORE_03,0.089
SKU_0632,STORE_04,0.083
SKU_0632,STORE_05,0.103
SKU_0632,STORE_06,0.101
SKU_0632,STORE_07,0.068
SKU_0632,STORE_15,0.121
SKU_0632,STORE_08,0.062
SKU_0632,STORE_09,0.152
SKU_0632,STORE_16,0.1
SKU_0632,STORE_10,0.101
SKU_0632,STORE_11,0.09
SKU_0632,STORE_12,0.112
SKU_0632,STORE_13,0.114
SKU_0632,STORE_17,0.075
SKU_0632,STORE_14,0.087
SKU_0633,STORE_01,0.238
SKU_0633,STORE_02,0.209
SKU_0633,STORE_03,0.207
SKU_0633,STORE_04,0.153
SKU_0633,STORE_05,0.19
SKU_0633,STORE_06,0.296
SKU_0633,STORE_07,0.185
SKU_0633,STORE_15,0.217
SKU_0633,STORE_08,0.169
SKU_0633,STORE_09,0.303
SKU_0633,STORE_16,0.232
SKU_0633,STORE_10,0.234
SKU_0633,STORE_11,0.262
SKU_0633,STORE_12,0.207
SKU_0633,STORE_13,0.228
SKU_0633,STORE_17,0.174
SKU_0633,STORE_14,0.201
SKU_0634,STORE_01,0.149
SKU_0634,STORE_02,0.074
SKU_0634,STORE_03,0.15
SKU_0634,STORE_05,0.13
SKU_0634,STORE_06,0.176
SKU_0634,STORE_07,0.079
SKU_0634,STORE_08,0.148
SKU_0634,STORE_09,0.144
SKU_0634,STORE_13,0.105
SKU_0634,STORE_14,0.125
SKU_0635,STORE_01,0.128
SKU_0635,STORE_02,0.061
SKU_0635,STORE_03,0.128
SKU_0635,STORE_05,0.126
SKU_0635,STORE_06,0.152
SKU_0635,STORE_07,0.079
SKU_0635,STORE_08,0.149
SKU_0635,STORE_09,0.124
SKU_0635,STORE_13,0.09
SKU_0635,STORE_14,0.107
SKU_0636,STORE_01,0.113
SKU_0636,STORE_02,0.076
SKU_0636,STORE_03,0.114
SKU_0636,STORE_05,0.112
SKU_0636,STORE_06,0.127
SKU_0636,STORE_07,0.064
SKU_0636,STORE_08,0.119
SKU_0636,STORE_09,0.109
SKU_0636,STORE_13,0.08
SKU_0636,STORE_14,0.095
SKU_0637,STORE_01,0.08
SKU_0637,STORE_02,0.063
SKU_0637,STORE_03,0.087
SKU_0637,STORE_05,0.094
SKU_0637,STORE_06,0.097
SKU_0637,STORE_07,0.054
SKU_0637,STORE_08,0.101
SKU_0637,STORE_09,0.077
SKU_0637,STORE_13,0.057
SKU_0637,STORE_14,0.072
SKU_0638,STORE_01,0.059
SKU_0638,STORE_02,0.04
SKU_0638,STORE_03,0.058
SKU_0638,STORE_05,0.062
SKU_0638,STORE_06,0.055
SKU_0638,STORE_07,0.03
SKU_0638,STORE_08,0.056
SKU_0638,STORE_09,0.057
SKU_0638,STORE_13,0.042
SKU_0638,STORE_14,0.048
SKU_0639,STORE_01,0.071
